Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
65,Marvel's Spider-Man,Series,2018,Action-Adventure,Sony Interactive Entertainment  ,Insomniac Games  ,,,,,,,
66,Kirby,Series,1992,Platform,Nintendo  ,HAL Laboratory  ,,,,,,,
67,Warriors,Series,1997,Action,KOEI  ,Omega Force  ,,,,,,,
68,The Walking Dead: Telltale Games Series,Series,2012,Adventure,Telltale Games  ,Telltale Games  ,,,,,,,
69,Bejeweled,Series,2001,Puzzle,PopCap Games  ,PopCap Games  ,,,,,,,
70,Destiny,Series,2014,Shooter,Activision  ,Bungie  ,,,,,,,
71,Human: Fall Flat,All,2016,Platform,Curve Digital  ,No Brakes Games  ,,,,,,,
72,The Witcher 3: Wild Hunt,All,2015,Role-Playing,Warner Bros. Interactive Entertainment  ,CD Projekt Red Studio  ,8.9,,,,,,
73,Total War,Series,2000,Strategy,Sega  ,Creative Assembly  ,,,,,,,
74,Animal Crossing: New Horizons,NS,2020,Simulation,Nintendo  ,Nintendo  ,,,,,,,
75,Uncharted,Series,2007,Shooter,Sony Interactive Entertainment  ,Naughty Dog  ,,,,,,,
76,Wii Fit,Series,2008,Misc,Nintendo  ,Nintendo  ,,,,,,,
77,BioShock,Series,2007,Shooter,2K Games  ,Irrational Games  ,,,,,,,
78,Mega Man,Series,1987,Platform,Capcom  ,Capcom  ,,,,,,,
79,Gears of War,Series,2006,Shooter,Microsoft Game Studios  ,Epic Games  ,,,,,,,
80,Stardew Valley,Series,2016,Simulation,Chucklefish  ,ConcernedApe  ,,,,,,,
81,Stardew Valley,All,2016,Simulation,ConcernedApe  ,ConcernedApe  ,,,,,,,
82,World of WarCraft,Series,2004,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,,,,
83,Souls,Series,2009,Role-Playing,Bandai Namco Entertainment  ,From Software  ,,,,,,,
84,Super Mario Bros.,NES,1985,Platform,Nintendo  ,Nintendo EAD  ,10.0,8.2,29.08,3.58,6.81,0.77,40.24
85,Counter-Strike: Global Offensive,PC,2012,Shooter,Valve  ,Valve Corporation  ,,,,,,,
86,Farming Simulator,Series,2008,Simulation,Astragon  ,Giants Software  ,,,,,,,
87,Guitar Hero,Series,2005,Music,Activision  ,Harmonix  ,,,,,,,
88,Medal of Honor,Series,1999,Shooter,Electronic Arts  ,"2015, Inc.  ",,,,,,,
89,The Last of Us,Series,2013,Action-Adventure,Sony Interactive Entertainment  ,Naughty Dog  ,,,,,,,
90,Mario Kart Wii,Wii,2008,Racing,Nintendo  ,Nintendo EAD  ,8.2,9.1,15.91,12.92,3.8,3.35,35.98
91,Dark Souls,Series,2011,Role-Playing,Bandai Namco Entertainment  ,From Software  ,,,,,,,
92,PLAYERUNKNOWN'S BATTLEGROUNDS,PC,2017,Shooter,PUBG Corporation  ,PUBG Corporation  ,,,,,,,
93,Kingdom Hearts,Series,2002,Role-Playing,Square Enix  ,Square  ,,,,,,,
94,Tom Clancy's Rainbow Six,Series,1998,Shooter,Ubisoft  ,Ubisoft  ,,,,,,,
95,Naruto: Ultimate Ninja,Series,2006,Fighting,Bandai Namco Entertainment  ,CyberConnect2  ,,,,,,,
96,Brain Age,Series,2006,Puzzle,Nintendo  ,Nintendo  ,,,,,,,
97,Super Smash Bros. Ultimate,NS,2018,Fighting,Nintendo  ,Bandai Namco Games  ,9.4,9.7,4.22,1.72,2.41,0.61,8.95
98,NBA Live,Series,1994,Sports,EA Sports  ,EA Canada  ,,,,,,,
99,Tetris,GB,1989,Puzzle,Nintendo  ,Bullet Proof Software  ,,,23.2,2.26,4.22,0.58,30.26
100,Tom Clancy's Ghost Recon,Series,2001,Shooter,Ubisoft  ,Red Storm Entertainment  ,,,,,,,
101,The Legend of Zelda: Breath of the Wild,All,2017,Action-Adventure,Nintendo  ,Nintendo  ,,,,,,,
102,Ratchet & Clank,Series,2002,Shooter,Sony Interactive Entertainment  ,Insomniac Games  ,,,,,,,
103,Saints Row,Series,2006,Sandbox,THQ  ,Volition  ,,,,,,,
104,Football Manager,Series,2004,Simulation,Sega  ,Sports Interactive  ,,,,,,,
105,Minecraft,PC,2010,Misc,Mojang  ,Mojang AB  ,10.0,,,,,,
106,Wii Sports Resort,Wii,2009,Sports,Nintendo  ,Nintendo EAD  ,8.0,8.8,15.61,10.99,3.29,3.02,32.9
107,Half-life,Series,1998,Shooter,Valve  ,Valve  ,,,,,,,
108,Horizon,Series,2017,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,,,,,,,
109,The Legend of Zelda: Breath of the Wild,NS,2017,Action-Adventure,Nintendo  ,Nintendo EPD  ,9.9,10.0,4.54,2.94,1.26,0.73,9.46
110,Devil May Cry,Series,2001,Action,Capcom  ,Capcom  ,,,,,,,
111,Terraria,PC,2011,Platform,Re-Logic  ,Re-Logic  ,8.8,,,0.13,,0.01,0.14
112,Pokémon Red / Green / Blue Version,GB,1998,Role-Playing,Nintendo  ,Game Freak  ,9.4,,11.27,8.89,10.22,1.0,31.37
113,Tony Hawk's,Series,1999,Sports,Activision  ,Neversoft  ,,,,,,,
114,Call of Duty: Black Ops II,All,2012,Shooter,Activision  ,Treyarch  ,8.5,,,,,,
115,Tom Clancy's Splinter Cell,Series,2002,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
116,Mario & Sonic at the Olympic Games,Series,2007,Sports,Sega  ,Sega  ,,,,,,,
117,Age of Empires,Series,1997,Strategy,Microsoft  ,Ensemble Studios  ,,,,,,,
118,New Super Mario Bros.,DS,2006,Platform,Nintendo  ,Nintendo EAD  ,9.1,8.1,11.28,9.19,6.5,2.89,29.85
119,Splatoon,Series,2015,Shooter,Nintendo  ,Nintendo  ,,,,,,,
120,New Super Mario Bros. Wii,Wii,2009,Platform,Nintendo  ,Nintendo EAD  ,8.6,9.2,14.53,7.01,4.7,2.27,28.51
121,Tales of,Series,1998,Role-Playing,Namco  ,Bandai Namco Studios  ,,,,,,,
122,Call of Duty: Black Ops,All,2010,Shooter,Activision  ,Treyarch  ,8.3,,,,,,
123,Call of Duty: Modern Warfare,All,2019,Shooter,Activision  ,Infinity Ward  ,7.8,,,,,,
124,Call of Duty: Modern Warfare 3,All,2011,Shooter,Activision  ,Infinity Ward  ,8.8,,,,,,
125,Call of Duty: Vanguard,All,2021,Shooter,Activision  ,Sledgehammer Games  ,,,,,,,
126,Command & Conquer,Series,1995,Strategy,Electronic Arts  ,Westwood Studios  ,,,,,,,
127,Cyberpunk 2077,All,2020,Role-Playing,CD Projekt Red Studio  ,CD Projekt Red Studio  ,8.9,,,,,,
128,Diablo III,All,2015,Role-Playing,Blizzard Entertainment  ,Blizzard Entertainment  ,9.0,,,,,,
129,Dying Light,Series,2015,Action-Adventure,Techland  ,Techland  ,,,,,,,
130,Hogwarts Legacy,All,1923,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,7.6,,,,,,
131,James Bond,Series,1983,Action-Adventure,Parker Bros.  ,Richard Shepherd Software  ,,,,,,,
132,Spyro,Series,1998,Platform,Sony Interactive Entertainment  ,Insomniac Games  ,,,,,,,
133,Wii Play,Series,2007,Party,Nintendo  ,Nintendo  ,,,,,,,
134,Yakuza/Like a Dragon,Series,2006,Action-Adventure,Sega  ,Sega  ,,,,,,,
135,Borderlands 2,All,2012,Shooter,2K Games  ,Gearbox Software  ,9.1,,,,,,
136,Nintendogs,Series,2005,Simulation,Nintendo  ,Nintendo  ,,,,,,,
137,Elden Ring,All,1922,Action-Adventure,Bandai Namco Entertainment  ,From Software  ,9.5,,,,,,
138,Super Mario Odyssey,NS,2017,Platform,Nintendo  ,Nintendo EPD  ,9.9,,5.1,3.75,2.02,0.84,11.71
139,Duck Hunt,NES,1985,Shooter,Nintendo  ,Nintendo R&D1  ,,,26.93,0.63,0.28,0.47,28.31
140,Wii Play,Wii,2007,Misc,Nintendo  ,Nintendo EAD  ,5.9,4.5,13.96,9.18,2.93,2.85,28.92
141,Yoshi,Series,1992,Platform,Nintendo  ,Nintendo  ,,,,,,,
142,Grand Theft Auto: San Andreas,All,2004,Action-Adventure,Rockstar Games  ,Rockstar North  ,10.0,,,,,,
143,Portal,Series,2007,Puzzle,Valve  ,Valve  ,,,,,,,
144,Monster Hunter: World,All,2018,Role-Playing,Capcom  ,Capcom  ,9.1,,,,,,
145,Pokémon Sword / Shield,NS,2019,Role-Playing,Nintendo  ,Game Freak  ,,,,,,,
146,FIFA 18,All,2017,Sports,Electronic Arts  ,EA Vancouver  ,,,,,,,
147,Rayman,Series,1995,Platform,Ubisoft  ,Ubisoft  ,,,,,,,
148,Stardew Valley,PC,2016,Simulation,Chucklefish  ,ConcernedApe  ,9.2,,,,,,
149,Jikkyo Powerful Pro Yakyu,Series,1994,Sports,Konami  ,Konami  ,,,,,,,
150,Pokémon Scarlet / Violet,NS,1922,Role-Playing,Nintendo  ,Game Freak  ,,,,,,,
151,Luigi's Mansion,Series,2001,Action-Adventure,Nintendo  ,Nintendo  ,,,,,,,
152,Persona,Series,1996,Role-Playing,Atlus  ,Atlus  ,,,,,,,
153,Fallout 4,All,2015,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,8.8,,,,,,
154,Grand Theft Auto IV,All,2008,Action-Adventure,Rockstar Games  ,Rockstar North  ,10.0,,,,,,
155,Puyo Puyo,Series,2002,Puzzle,Sega  ,Compile  ,,,,,,,
156,Tiger Woods PGA Tour,Series,1998,Sports,EA Sports  ,EA Redwood Shores  ,,,,,,,
157,Batman: Arkham,Series,2009,Action-Adventure,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,,,,,
158,Naruto: Ultimate Ninja Storm,Series,2008,Fighting,Namco Bandai Games  ,CyberConnect2  ,,,,,,,
159,Kinect Adventures!,X360,2010,Party,Microsoft Game Studios  ,Good Science Studio  ,6.7,,15.09,4.97,0.24,1.81,22.1
160,Petz,Series,1995,Simulation,PF.Magic  ,PF Magic  ,,,,,,,
161,Nintendogs,DS,2005,Simulation,Nintendo  ,Nintendo EAD  ,8.4,,9.05,10.96,1.93,2.74,24.68
162,Mario Kart DS,DS,2005,Racing,Nintendo  ,Nintendo EAD  ,9.1,9.4,9.71,7.51,4.13,1.91,23.26
163,God of War (2018),All,2018,Action,Sony Interactive Entertainment  ,SIE Santa Monica Studio  ,,,,,,,
164,Pokémon Gold / Silver Version,GB,2000,Role-Playing,Nintendo  ,Game Freak  ,9.2,,9.0,6.18,7.2,0.71,23.1
165,Call of Duty: Modern Warfare 2,All,2009,Shooter,Activision  ,Infinity Ward  ,9.7,,,,,,
166,Marvel's Spider-Man,PS4,2018,Action-Adventure,Sony Interactive Entertainment  ,Insomniac Games  ,9.1,,3.64,3.39,0.32,1.41,8.76
167,Wii Fit,Wii,2008,Sports,Nintendo  ,Nintendo EAD  ,7.9,,8.92,8.03,3.6,2.15,22.7
168,Teenage Mutant Ninja Turtles,Series,1989,Action-Adventure,Konami  ,Konami  ,,,,,,,
169,Horizon: Zero Dawn,All,2017,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,,,,,,,
170,Microsoft Flight Simulator,Series,1982,Simulation,Microsoft  ,Sublogic  ,,,,,,,
171,Phasmophobia,All,2020,Adventure,Kinetic Games  ,Kinetic Games  ,,,,,,,
172,SpongeBob SquarePants,Series,2001,Action-Adventure,THQ  ,Vicarious Visions  ,,,,,,,
173,Yu-Gi-Oh!,Series,2002,Strategy,Konami  ,Konami  ,,,,,,,
174,Castlevania,Series,1986,Action-Adventure,Konami  ,Konami  ,,,,,,,
175,Dynasty Warriors,Series,1997,Action,KOEI  ,Omega Force  ,,,,,,,
176,Wii Fit Plus,Wii,2009,Sports,Nintendo  ,Nintendo EAD  ,8.0,,9.01,8.51,2.53,1.76,21.81
177,The Legend of Zelda: Tears of the Kingdom,NS,1923,Action-Adventure,Nintendo  ,Nintendo  ,,8.6,,,,,
178,God of War (2018),PS4,2018,Action,Sony Interactive Entertainment  ,SIE Santa Monica Studio  ,9.7,10.0,2.83,2.17,0.13,1.02,6.15
179,Battlefield 1,All,2016,Shooter,Electronic Arts  ,EA DICE  ,9.0,,,,,,
180,Borderlands 3,All,2019,Shooter,2K Games  ,Gearbox Software  ,,,,,,,
181,Imagine,Series,2007,Simulation,Ubisoft  ,Ubisoft  ,,,,,,,
182,Super Mario Party,NS,2018,Party,Nintendo  ,"Nd Cube Co., Ltd.  ",7.3,,2.12,1.64,0.85,0.36,4.97
183,Final Fantasy X/X-2,All,2001,Role-Playing,Square  ,Square  ,8.5,,,,,,
184,Super Mario World,SNES,1991,Platform,Nintendo  ,Nintendo EAD  ,8.5,,12.78,3.75,3.54,0.55,20.61
185,The Lord of the Rings,Series,1982,Action-Adventure,Melbourne House  ,Beam Software  ,,,,,,,
186,Super Robot Wars,Series,1991,Role-Playing,Bandai  ,Banpresto  ,,,,,,,
187,Grand Theft Auto V,PS3,2013,Action,Rockstar Games  ,Rockstar North  ,9.4,,6.37,9.85,0.99,3.12,20.32
188,Ace Combat,Series,1995,Simulation,Namco  ,Namco  ,,,,,,,
189,Crash Bandicoot N. Sane Trilogy,All,2017,Platform,Activision  ,Vicarious Visions  ,,,,,,,
190,Dying Light,All,2015,Action-Adventure,Warner Bros. Interactive Entertainment  ,Techland  ,8.1,,,,,,
191,FIFA 19,All,2018,Sports,EA Sports  ,EA Vancouver  ,,,,,,,
192,Frogger,Series,1981,Action,Konami  ,Konami  ,,,,,,,
193,Gundam,Series,1997,Action-Adventure,Bandai  ,Banpresto  ,,,,,,,
194,It Takes Two,All,2021,Action-Adventure,Electronic Arts  ,Hazelight  ,,,,,,,
195,Lemmings,Series,1991,Puzzle,Psygnosis  ,DMA Design  ,,,,,,,
196,Prince of Persia,Series,1989,Action-Adventure,Ubisoft  ,Broderbund  ,,,,,,,
197,Rayman Raving Rabbids,Series,2006,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
198,SimCity,Series,1989,Simulation,Maxis  ,Maxis  ,,,,,,,
199,Simple,Series,2002,Misc,Agetec  ,Bandai Namco Studios  ,,,,,,,
200,SingStar,Series,2004,Music,Sony Interactive Entertainment  ,London Studios  ,,,,,,,
201,Sniper Elite,Series,2005,Shooter,Rebellion Developments  ,Rebellion Developments  ,,,,,,,
202,Tom Clancy's The Division,Series,2016,Shooter,Ubisoft  ,Massive Entertainment  ,,,,,,,
203,Watch Dogs,Series,2014,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
204,Grand Theft Auto V,PS4,2014,Action,Rockstar Games  ,Rockstar North  ,9.7,,6.06,9.71,0.6,3.02,19.39
205,Horizon: Zero Dawn,PS4,2017,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,9.1,8.0,2.2,2.43,0.28,0.92,5.82
206,StarCraft,Series,1998,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,,,,
207,Brain Age: Train Your Brain in Minutes a Day,DS,2006,Misc,Nintendo  ,Nintendo SDD  ,8.1,,4.74,9.21,4.16,2.04,20.16
208,Call of Duty: Ghosts,All,2013,Shooter,Activision  ,Infinity Ward  ,8.1,,,,,,
209,Driver,Series,1999,Racing,GT Interactive  ,Ubisoft Reflections  ,,,,,,,
210,WarCraft,Series,1994,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,,,,
211,Mario Kart 7,3DS,2011,Racing,Nintendo  ,Nintendo EAD / Retro Studios  ,8.2,,6.03,5.35,3.0,1.11,15.49
212,Uncharted 4: A Thief's End,PS4,2016,Action,Sony Interactive Entertainment  ,Naughty Dog  ,9.2,,4.49,3.93,0.21,1.7,10.33
213,The Last of Us Remastered,PS4,2014,Action-Adventure,Sony Computer Entertainment  ,Naughty Dog  ,9.5,,2.7,2.86,0.11,1.1,6.77
214,Midnight Club,Series,2000,Racing,Rockstar Games  ,Rockstar San Diego  ,,,,,,,
215,Super Mario Land,GB,1989,Platform,Nintendo  ,Nintendo R&D1  ,,,10.83,2.71,4.18,0.42,18.14
216,Metroid,Series,1987,Action-Adventure,Nintendo  ,Nintendo  ,,,,,,,
217,Black Myth: Wukong,All,1924,Role-Playing,Game Science  ,Game Science  ,,,,,,,
218,Professor Layton,Series,2008,Adventure,Nintendo  ,Level-5  ,,,,,,,
219,The Elder Scrolls Online,All,2014,Role-Playing,Bethesda Softworks  ,ZeniMax Online Studios  ,6.6,,,,,,
220,Need for Speed: Most Wanted,All,2005,Racing,Electronic Arts  ,EA Canada  ,,,,,,,
221,New Super Mario Bros. U Deluxe,NS,2019,Platform,Nintendo  ,Nintendo EPD  ,,6.6,,,,,
222,Pokémon Diamond / Pearl Version,DS,2007,Role-Playing,Nintendo  ,Game Freak  ,8.6,,6.38,4.47,6.04,1.36,18.25
223,Grand Theft Auto: Vice City,All,2002,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
224,Momotaro Dentetsu,Series,1988,Board Game,Konami  ,Hudson Soft  ,,,,,,,
225,Grand Theft Auto: San Andreas,PS2,2004,Action,Rockstar Games  ,Rockstar North  ,9.5,,9.43,0.4,0.41,10.57,20.81
226,Super Mario Bros. 3,NES,1990,Platform,Nintendo  ,Nintendo R&D2  ,,,9.54,3.44,3.84,0.46,17.28
227,Pokemon Mystery Dungeon,Series,2006,Role-Playing,Nintendo  ,Chunsoft  ,,,,,,,
228,RollerCoaster Tycoon,Series,1999,Simulation,Hasbro Interactive  ,Chris Sawyer Productions  ,,,,,,,
229,Dragon Age,Series,2009,Role-Playing,Electronic Arts  ,BioWare  ,,,,,,,
230,Dead Rising,Series,2006,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
231,SoulCalibur,Series,1996,Fighting,Namco  ,Project Soul  ,,,,,,,
232,Zuma,Series,2003,Puzzle,PopCap Games  ,Oberon Media  ,,,,,,,
233,Zuma,All,2003,Puzzle,PopCap Games  ,Oberon Media  ,,,,,,,
234,Garry's Mod,PC,2006,Misc,Valve  ,Facepunch Studios  ,,,,,,,
235,Pokémon X/Y,3DS,2013,Role-Playing,Nintendo  ,Game Freak  ,8.9,9.3,5.68,5.06,4.4,0.99,16.13
236,Fire Emblem,Series,2003,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
237,Mario Tennis,Series,1995,Sports,Nintendo  ,Nintendo  ,,,,,,,
238,Hitman,Series,2000,Action-Adventure,Eidos Interactive  ,IO Interactive  ,,,,,,,
239,Deus Ex,Series,2000,Role-Playing,Eidos Interactive  ,Ion Storm  ,,,,,,,
240,Pokémon Sun/Moon,3DS,2016,Role-Playing,Nintendo  ,Game Freak  ,9.0,,6.02,4.34,3.82,0.99,15.17
241,Pokémon Ruby / Sapphire Version,GBA,2003,Role-Playing,Nintendo  ,Game Freak  ,8.8,,6.06,3.9,5.38,0.5,15.85
242,Metro,Series,2010,Shooter,THQ  ,4a-games  ,,,,,,,
243,Grand Theft Auto: Vice City,PS2,2002,Action,Rockstar Games  ,Rockstar North  ,9.6,,8.41,5.49,0.47,1.78,16.15
244,Dead Island,Series,2011,Action-Adventure,Deep Silver  ,Techland  ,,,,,,,
245,FIFA 11,All,2010,Sports,EA Sports  ,EA Canada  ,,,,,,,
246,Mass Effect,Series,2007,Role-Playing,Electronic Arts  ,BioWare  ,,,,,,,
247,Monster Hunter Rise,All,2021,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
248,The Sims,All,2000,Simulation,Electronic Arts  ,Maxis  ,,,,,,,
249,The Witcher 3: Wild Hunt,PC,2015,Role-Playing,Warner Bros. Interactive Entertainment  ,CD Projekt Red Studio  ,,,0.29,0.55,,0.07,0.91
250,Grand Theft Auto V,X360,2013,Action,Rockstar Games  ,Rockstar North  ,,,9.06,5.33,0.06,1.42,15.86
251,Call of Duty 4: Modern Warfare,All,2007,Shooter,Activision  ,Infinity Ward  ,9.0,,,,,,
252,Call of Duty: World at War,All,2008,Shooter,Activision  ,Treyarch  ,8.9,,,,,,
253,Pokémon Black / White Version,DS,2011,Role-Playing,Nintendo  ,Game Freak  ,8.6,9.0,5.51,3.2,5.66,0.8,15.18
254,Need for Speed: Carbon,All,2006,Racing,Electronic Arts  ,EA Canada  ,,,,,,,
255,Dragon Ball Xenoverse,Series,2015,Fighting,Bandai Namco Games  ,Dimps Corporation  ,,,,,,,
256,Paper Mario,Series,2001,Role-Playing,Nintendo  ,Intelligent Systems  ,,,,,,,
257,Ring Fit Adventure,NS,2019,Misc,Nintendo  ,Nintendo EPD  ,,,,,,,
258,Resident Evil 5,All,2009,Action-Adventure,Capcom  ,Capcom  ,8.4,,,,,,
259,Call of Duty: Black Ops 3,PS4,2015,Shooter,Activision  ,Treyarch  ,8.1,,6.18,6.05,0.41,2.44,15.09
260,"Pokémon: Let's Go, Pikachu/Eevee",NS,2018,Role-Playing,Nintendo  ,Game Freak  ,,,,,,,
261,Pokémon Brilliant Diamond / Shining Pearl,NS,2021,Role-Playing,Nintendo  ,Game Freak  ,,,,,,,
262,Counter-Strike: Source,PC,2004,Shooter,VU Games  ,Valve Software  ,9.3,,,0.07,,0.01,0.08
263,Assassin's Creed IV: Black Flag,All,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
264,Backyard Sports,Series,1997,Sports,Humongous Entertainment  ,Humongous Entertainment  ,,,,,,,
265,Barbie,Series,1991,Action-Adventure,Hi Tech Expressions  ,Imagineering  ,,,,,,,
266,Battlefield 3,All,2011,Shooter,Electronic Arts  ,EA DICE  ,8.6,,,,,,
