Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
55017,ACA NEOGEO RIDING HERO,NS,2018,Racing,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55018,ACA NEOGEO RIDING HERO,XOne,2018,Racing,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55019,ACA NEOGEO ROBO ARMY,NS,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55020,ACA NEOGEO ROBO ARMY,XOne,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55021,ACA NEOGEO ROBO ARMY,PS4,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55022,ACA NEOGEO SAMURAI SHODOWN,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55023,ACA NEOGEO SAMURAI SHODOWN,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55024,ACA NEOGEO SAMURAI SHODOWN,PS4,2016,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55025,ACA NEOGEO SAMURAI SHODOWN II,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55026,ACA NEOGEO SAMURAI SHODOWN II,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55027,ACA NEOGEO SAMURAI SHODOWN II,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55028,ACA NEOGEO SAMURAI SHODOWN III,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55029,ACA NEOGEO SAMURAI SHODOWN III,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55030,ACA NEOGEO SAMURAI SHODOWN III,PS4,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55031,ACA NEOGEO SAMURAI SHODOWN IV,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55032,ACA NEOGEO SAMURAI SHODOWN IV,PS4,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55033,ACA NEOGEO SAMURAI SHODOWN IV,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55034,ACA NEOGEO SAMURAI SHODOWN V,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55035,ACA NEOGEO SAMURAI SHODOWN V,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55036,ACA NEOGEO SENGOKU,NS,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55037,ACA NEOGEO SENGOKU,XOne,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55038,ACA NEOGEO SENGOKU,PS4,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55039,ACA NEOGEO SENGOKU 2,XOne,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55040,ACA NEOGEO SENGOKU 2,NS,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55041,ACA NEOGEO SENGOKU 2,PS4,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55042,ACA NEOGEO SENGOKU 3,NS,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55043,ACA NEOGEO SENGOKU 3,XOne,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55044,ACA NEOGEO SENGOKU 3,PS4,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55045,ACA NEOGEO SHOCK TROOPERS,NS,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55046,ACA NEOGEO SHOCK TROOPERS,XOne,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55047,ACA NEOGEO SHOCK TROOPERS,PS4,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55048,ACA NEOGEO SHOCK TROOPERS 2nd Squad,NS,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55049,ACA NEOGEO SHOCK TROOPERS 2nd Squad,XOne,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55050,ACA NEOGEO SHOCK TROOPERS 2nd Squad,PS4,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55051,ACA NEOGEO SOCCER BRAWL,NS,2017,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55052,ACA NEOGEO SOCCER BRAWL,XOne,2017,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55053,ACA NEOGEO SOCCER BRAWL,PS4,2017,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55054,ACA NEOGEO SPIN MASTER,NS,2017,Action,Hamster Corporation  ,Data East  ,,,,,,,
55055,ACA NEOGEO SPIN MASTER,XOne,2017,Action,Hamster Corporation  ,Data East  ,,,,,,,
55056,ACA NEOGEO SPIN MASTER,PS4,2017,Action,Hamster Corporation  ,Data East  ,,,,,,,
55057,ACA NEOGEO STAKES WINNER,NS,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55058,ACA NEOGEO STAKES WINNER,PS4,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55059,ACA NEOGEO STAKES WINNER,XOne,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55060,ACA NEOGEO STREET HOOP,NS,2017,Sports,Hamster Corporation  ,Data East  ,,,,,,,
55061,ACA NEOGEO STREET HOOP,XOne,2017,Sports,Hamster Corporation  ,Data East  ,,,,,,,
55062,ACA NEOGEO STREET HOOP,PS4,2017,Sports,Hamster Corporation  ,Data East  ,,,,,,,
55063,ACA NEOGEO SUPER SIDEKICKS,NS,2017,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55064,ACA NEOGEO SUPER SIDEKICKS,XOne,2017,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55065,ACA NEOGEO SUPER SIDEKICKS,PS4,2017,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55066,ACA NEOGEO SUPER SIDEKICKS 2,NS,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55067,ACA NEOGEO SUPER SIDEKICKS 2,PS4,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55068,ACA NEOGEO SUPER SIDEKICKS 2,XOne,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55069,ACA NEOGEO SUPER SIDEKICKS 3 : THE NEXT GLORY,NS,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55070,ACA NEOGEO SUPER SIDEKICKS 3 : THE NEXT GLORY,XOne,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55071,ACA NEOGEO THE KING OF FIGHTERS '94,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55072,ACA NEOGEO THE KING OF FIGHTERS '94,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55073,ACA NEOGEO THE KING OF FIGHTERS '94,PS4,2016,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55074,ACA NEOGEO THE KING OF FIGHTERS '95,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55075,ACA NEOGEO THE KING OF FIGHTERS '95,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55076,ACA NEOGEO THE KING OF FIGHTERS '95,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55077,ACA NEOGEO THE KING OF FIGHTERS '96,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55078,ACA NEOGEO THE KING OF FIGHTERS '96,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55079,ACA NEOGEO THE KING OF FIGHTERS '96,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55080,ACA NEOGEO THE KING OF FIGHTERS '97,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55081,ACA NEOGEO THE KING OF FIGHTERS '97,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55082,ACA NEOGEO THE KING OF FIGHTERS '97,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55083,ACA NEOGEO THE KING OF FIGHTERS '98,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55084,ACA NEOGEO THE KING OF FIGHTERS '98,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55085,ACA NEOGEO THE KING OF FIGHTERS '98,PS4,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55086,ACA NEOGEO THE KING OF FIGHTERS '99,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55087,ACA NEOGEO THE KING OF FIGHTERS '99,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55088,ACA NEOGEO THE KING OF FIGHTERS 2000,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55089,ACA NEOGEO THE KING OF FIGHTERS 2000,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55090,ACA NEOGEO THE LAST BLADE,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55091,ACA NEOGEO THE LAST BLADE,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55092,ACA NEOGEO THE LAST BLADE,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55093,ACA NEOGEO THE LAST BLADE 2,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55094,ACA NEOGEO THE LAST BLADE 2,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55095,ACA NEOGEO THE LAST BLADE 2,PS4,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55096,ACA NEOGEO THE SUPER SPY,NS,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55097,ACA NEOGEO THE SUPER SPY,XOne,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55098,ACA NEOGEO TOP HUNTER RODDY & CATHY,PS4,2018,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55099,ACA NEOGEO TOP HUNTER RODDY & CATHY,XOne,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55100,ACA NEOGEO TOP HUNTER RODDY ? CATHY,NS,2017,Action,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55101,ACA NEOGEO TOP PLAYER'S GOLF,NS,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55102,ACA NEOGEO TOP PLAYERS GOLF,XOne,2018,Sports,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55103,ACA NEOGEO WAKU WAKU 7,NS,2017,Fighting,Hamster Corporation  ,SunSoft  ,,,,,,,
55104,ACA NEOGEO WAKU WAKU 7,XOne,2017,Fighting,Hamster Corporation  ,SunSoft  ,,,,,,,
55105,ACA NEOGEO WORLD HEROES,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55106,ACA NEOGEO WORLD HEROES,XOne,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55107,ACA NEOGEO WORLD HEROES,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55108,ACA NEOGEO WORLD HEROES 2,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55109,ACA NEOGEO WORLD HEROES 2,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55110,ACA NEOGEO WORLD HEROES 2,PS4,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55111,ACA NEOGEO WORLD HEROES 2 JET,XOne,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55112,ACA NEOGEO WORLD HEROES 2 JET,NS,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55113,ACA NEOGEO WORLD HEROES 2 JET,PS4,2018,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55114,ACA NEOGEO WORLD HEROES PERFECT,NS,2017,Fighting,Hamster Corporation  ,SNK Corporation  ,,,,,,,
55115,ACA NEOGEO ZED BLADE,NS,2017,Shooter,Hamster Corporation  ,NMK  ,,,,,,,
55116,ACA NEOGEO ZED BLADE,XOne,2017,Shooter,Hamster Corporation  ,NMK  ,,,,,,,
55117,ACA NEOGEO ZED BLADE,PS4,2017,Shooter,Hamster Corporation  ,NMK  ,,,,,,,
55118,Accel World vs. Sword Art Online: Millennium Twilight,PC,2017,Role-Playing,Bandai Namco Entertainment  ,ArtDink  ,,,,,,,
55119,ACE - Alien Cleanup Elite,WiiU,N/A,Action,Unknown  ,TBD  ,,,,,,,
55120,Ace Attorney 123: Wright Selection,NS,2019,Simulation,Capcom  ,Capcom  ,,,,,,,
55121,Ace Attorney Investigations Collection,XOne,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
55122,Ace Attorney Investigations Collection,PS4,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
55123,Ace Attorney Investigations Collection,PC,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
55124,Ace Attorney Investigations Collection,NS,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
55125,Ace Attorney Investigations Collection,All,1924,Adventure,Capcom  ,Capcom  ,,,,,,,
55126,Ace Combat: Assault Horizon Enhanced Edition,PC,N/A,Simulation,Unknown  ,Bandai Namco  ,,,,,,,
55127,Ace of Seafood,NS,2018,Action,AGM Playism  ,Nussoft  ,,,,,,,
55128,Aces Of The Luftwaffe - Squadron,NS,2017,Shooter,HandyGames  ,HandyGames  ,,,,,,,
55129,Achievement Lurker: Another one bites the dust,PC,2018,Role-Playing,Unknown  ,Unknown  ,,,,,,,
55130,Achievement Lurker: Ballad of the Shimapan Warrior - King of Panties,PC,2018,Role-Playing,Unknown  ,Unknown  ,,,,,,,
55131,Achievement Lurker: Dad Jokes,PC,2017,Role-Playing,Unknown  ,Perverse Games  ,,,,,,,
55132,Achievement Lurker: Easiest Cosmetic Numbers,PC,2018,Role-Playing,Unknown  ,Perverse Games  ,,,,,,,
55133,Achievement Lurker: Respectable Accomplishment,PC,2017,Role-Playing,Unknown  ,Perverse Games  ,,,,,,,
55134,Achievement Lurker: We Give Up!,PC,2018,Role-Playing,Unknown  ,Perverse Games  ,,,,,,,
55135,Achievement Lurker: You are going to have to work hard for these nuts,PC,2018,Role-Playing,Unknown  ,Unknown  ,,,,,,,
55136,Achtung! Cthulhu Tactics,PC,N/A,Strategy,Unknown  ,Auroch Digital  ,,,,,,,
55137,Achtung! Cthulhu Tactics,PS4,N/A,Strategy,Unknown  ,Auroch Digital  ,,,,,,,
55138,Achtung! Cthulhu Tactics,XOne,N/A,Strategy,Unknown  ,Auroch Digital  ,,,,,,,
55139,Achtung! Cthulhu Tactics,NS,N/A,Strategy,Unknown  ,Auroch Digital  ,,,,,,,
55140,ACORN Tactics,NS,2017,Strategy,TACS Games  ,TACS Games  ,,,,,,,
55141,Actraiser Renaissance,NS,2021,Action,Square Enix  ,Square Enix  ,,,,,,,
55142,Adios,XOne,N/A,Adventure,Unknown  ,Mischief  ,,,,,,,
55143,Adios,PC,N/A,Adventure,Unknown  ,Mischief  ,,,,,,,
55144,ADiSON VR,PS5,N/A,Adventure,Unknown  ,BLOODIOUS GAMES  ,,,,,,,
55145,ADiSON VR,PC,N/A,Adventure,Unknown  ,BLOODIOUS GAMES  ,,,,,,,
55146,Advance Wars 1+2: Re-Boot Camp,NS,1923,Strategy,Nintendo  ,Nintendo  ,,,,,,,
55147,Advance Wars: Dual Strike,WiiU,N/A,Strategy,Unknown  ,Intelligent Systems  ,,,,,,,
55148,Advanced Dungeons & Dragons: Treasure of Tarmin,Int,1983,Role-Playing,Mattel Electronics  ,APh Technological Consulting  ,,,,,,,
55149,Aegis Defenders,NS,2018,Action,Humble Bundle  ,GUTS Department  ,,,,,,,
55150,Aeon Drive,XS,N/A,Platform,Unknown  ,2Awesome Studio  ,,,,,,,
55151,Aeon Drive,XOne,N/A,Platform,Unknown  ,2Awesome Studio  ,,,,,,,
55152,Aeon Drive,PS5,N/A,Platform,Unknown  ,2Awesome Studio  ,,,,,,,
55153,Aeon Drive,PS4,N/A,Platform,Unknown  ,2Awesome Studio  ,,,,,,,
55154,Aeon Drive,PC,N/A,Platform,Unknown  ,2Awesome Studio  ,,,,,,,
55155,Aeon Drive,NS,N/A,Platform,Unknown  ,2Awesome Studio  ,,,,,,,
55156,Aerial_Knight's We Never Yield,XS,N/A,Platform,Unknown  ,Aerial_Knight  ,,,,,,,
55157,Aerial_Knight's We Never Yield,XOne,N/A,Platform,Unknown  ,Aerial_Knight  ,,,,,,,
55158,Aerial_Knight's We Never Yield,PS5,N/A,Platform,Unknown  ,Aerial_Knight  ,,,,,,,
55159,Aerial_Knight's We Never Yield,PS4,N/A,Platform,Unknown  ,Aerial_Knight  ,,,,,,,
55160,Aerial_Knight's We Never Yield,PC,N/A,Platform,Unknown  ,Aerial_Knight  ,,,,,,,
55161,Aerial_Knight's We Never Yield,NS,N/A,Platform,Unknown  ,Aerial_Knight  ,,,,,,,
55162,AeternoBlade,NS,2018,Adventure,"Corecell Technology Co.,Ltd.  ","Corecell Technology Co.,Ltd.  ",,,,,,,
55163,AeternoBlade,3DS,2014,Adventure,"Corecell Technology Co.,Ltd.  ","Corecell Technology Co.,Ltd.  ",,,,,,,
55164,AFL Evolution 2,NS,2020,Sports,Tru Blu Entertainment  ,Wicked Witch Software  ,,,,,,,
55165,AFL Evolution 2,PS4,N/A,Sports,Unknown  ,Wicked Witch Software  ,,,,,,,
55166,AFL Evolution 2,XOne,N/A,Sports,Unknown  ,Wicked Witch Software  ,,,,,,,
55167,After Us,XS,N/A,Adventure,Unknown  ,Piccolo  ,,,,,,,
55168,After Us,PS5,N/A,Adventure,Unknown  ,Piccolo  ,,,,,,,
55169,After Us,PC,N/A,Adventure,Unknown  ,Piccolo  ,,,,,,,
55170,Afterimage,XS,1923,Action-Adventure,Modus Games  ,Aurogon Shanghai  ,,,,,,,
55171,Afterimage,XOne,1923,Action-Adventure,Modus Games  ,Aurogon Shanghai  ,,,,,,,
55172,Afterimage,PS5,1923,Action-Adventure,Modus Games  ,Aurogon Shanghai  ,,,,,,,
55173,Afterimage,PS4,1923,Action-Adventure,Modus Games  ,Aurogon Shanghai  ,,,,,,,
55174,Afterimage,PC,1923,Action-Adventure,Modus Games  ,Aurogon Shanghai  ,,,,,,,
55175,Afterimage,NS,1923,Action-Adventure,Modus Games  ,Aurogon Shanghai  ,,,,,,,
55176,Afterparty,NS,2020,Adventure,Night School Studio  ,Night School Studio  ,,,,,,,
55177,Afterparty,XOne,N/A,Adventure,Unknown  ,Night School Studio  ,,,,,,,
55178,Age of Cavemen,PC,2016,Strategy,Fuero Games  ,Fuero Games  ,,,,,,,
55179,Age of Empires II: Definitive Edition,PC,2019,Strategy,Xbox Game Studios  ,Forgotten Empires  ,,,,,,,
55180,Age of Empires IV,PC,2020,Strategy,Xbox Game Studios  ,World's Edge Studio  ,,,,,,,
55181,Age of Empires: Castle Siege,WinP,2014,Strategy,Microsoft Studios  ,Smoking Gun Interactive  ,,,,,,,
55182,Age of Empires: Castle Siege,And,2017,Strategy,Microsoft Studios  ,Smoking Gun Interactive  ,,,,,,,
55183,Age of Empires: Castle Siege,iOS,2015,Strategy,Microsoft Studios  ,Smoking Gun Interactive  ,,,,,,,
55184,Age of Empires: Castle Siege,PC,2014,Strategy,Microsoft Studios  ,Smoking Gun Interactive  ,,,,,,,
55185,Age of Empires: Definitive Edition,PC,2018,Strategy,Microsoft Studios  ,Forgotten Empires  ,7.0,,,,,,
55186,Age of Mythology: Retold,XS,N/A,Strategy,Unknown  ,World's Edge  ,,,,,,,
55187,Age of Mythology: Retold,XOne,N/A,Strategy,Unknown  ,World's Edge  ,,,,,,,
55188,Age of Mythology: Retold,PC,N/A,Strategy,Unknown  ,World's Edge  ,,,,,,,
55189,Age of Wonders 4,PC,N/A,Strategy,Unknown  ,Triumph Studios  ,,,,,,,
55190,Age of Wonders 4,XS,N/A,Strategy,Unknown  ,Triumph Studios  ,,,,,,,
55191,Age of Wonders 4,PS5,N/A,Strategy,Unknown  ,Triumph Studios  ,,,,,,,
55192,Age of Wonders: Planetfall,XOne,2019,Strategy,Paradox Interactive   ,Triumph Studios  ,,,,,,,
55193,Age of Wonders: Planetfall,PS4,2019,Strategy,Paradox Interactive   ,Triumph Studios  ,,,,,,,
55194,Age of Wonders: Planetfall,PC,2019,Strategy,Paradox Interactive   ,Triumph Studios  ,,,,,,,
55195,Agent A: A puzzle in disguise,NS,2019,Puzzle,Yak & Co  ,Yak & Co  ,,,,,,,
55196,Aggelos,NS,2019,Action-Adventure,PQube  ,PQube  ,,8.0,,,,,
55197,Aggelos,PS4,2019,Role-Playing,PQube  ,PQube  ,,,,,,,
55198,Aggelos,PC,2019,Action-Adventure,PQube  ,PQube  ,,,,,,,
55199,AI-LIMIT,PS4,2020,Role-Playing,Sony Computer Entertainment  ,Sense Games  ,,,,,,,
55200,AI: The Somnium Files,PS4,2019,Adventure,Spike Chunsoft  ,Spike Chunsoft  ,,,,,,,
55201,AI: The Somnium Files,NS,2019,Adventure,Spike Chunsoft  ,Spike Chunsoft  ,,,,,,,
55202,AI: The Somnium Files,PC,2019,Adventure,Spike Chunsoft  ,Spike Chunsoft  ,,,,,,,
55203,AI: The Somnium Files - nirvanA Initiative,XOne,N/A,Adventure,Unknown  ,Spike Chunsoft  ,,,,,,,
55204,AI: The Somnium Files - nirvanA Initiative,PS4,N/A,Adventure,Unknown  ,Spike Chunsoft  ,,,,,,,
55205,AI: The Somnium Files - nirvanA Initiative,PC,N/A,Adventure,Unknown  ,Spike Chunsoft  ,,,,,,,
55206,AI: The Somnium Files - nirvanA Initiative,NS,1922,Adventure,Spike Chunsoft  ,Spike Chunsoft  ,,,,,,,
55207,Air Conflicts: Double Pack,NS,2019,Simulation,U&I Entertainment  ,U&I Entertainment  ,,,,,,,
55208,Air Force Special Ops Nightfall,PS4,2017,Simulation,Sony Interactive Entertainment  ,Sony Interactive Entertainment  ,,,,,,,
55209,Air Hockey,NS,2018,Sports,Sabec Limited  ,Sabec Limited  ,,,,,,,
55210,Air Twister,iOS,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55211,Air Twister,PC,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55212,Air Twister,NS,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55213,Air Twister,PS4,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55214,Air Twister,PS5,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55215,Air Twister,XOne,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55216,Air Twister,XS,N/A,Shooter,Unknown  ,Ys Net  ,,,,,,,
55217,Air Zonk,WiiU,N/A,Action,Unknown  ,TBD  ,,,,,,,
55218,Aircar,OR,2017,Misc,Giant Form Entertainment  ,Giant Form Entertainment  ,,,,,,,
55219,Airoheart,XS,N/A,Role-Playing,Unknown  ,Pixel Heart Studio  ,,,,,,,
55220,Airoheart,XOne,N/A,Role-Playing,Unknown  ,Pixel Heart Studio  ,,,,,,,
55221,Airoheart,PS5,N/A,Role-Playing,Unknown  ,Pixel Heart Studio  ,,,,,,,
55222,Airoheart,PS4,N/A,Role-Playing,Unknown  ,Pixel Heart Studio  ,,,,,,,
55223,Airoheart,PC,N/A,Role-Playing,Unknown  ,Pixel Heart Studio  ,,,,,,,
55224,Airoheart,NS,N/A,Role-Playing,Unknown  ,Pixel Heart Studio  ,,,,,,,
55225,Akiba's Trip: Hellbound & Debriefed,All,2021,Action,Xseed Games  ,Acquire  ,,,,,,,
55226,Akin Vol 2,PC,2017,Puzzle,ThinkOfGames  ,ThinkOfGames  ,,,,,,,
55227,Akogare Girls Collection: Wan Nyan Doubutsu Byouin Pet no Oisha-san ni Narou!,3DS,2018,Simulation,Nippon Columbia  ,Nippon Columbia  ,,,,,,,
55228,Alan Wake 2,XS,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55229,Alan Wake 2,PS5,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55230,Alan Wake 2,PC,1923,Action-Adventure,Remedy Entertainment  ,Remedy Entertainment  ,,,,,,,
55231,Alan Wake 2: Night Springs,XS,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55232,Alan Wake 2: Night Springs,PS5,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55233,Alan Wake 2: Night Springs,PC,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55234,Alan Wake 2: The Lake House,XS,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55235,Alan Wake 2: The Lake House,PS5,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55236,Alan Wake 2: The Lake House,PC,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
55237,Alan Wake Remastered,XS,N/A,Action-Adventure,Unknown  ,Remedy Entertainment  ,,,,,,,
