Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
4054,Space Jam,PS,1996,Sports,Acclaim Entertainment  ,Sculptured Software  ,,,0.51,0.35,,0.06,0.92
4055,SpongeBob SquarePants: The Yellow Avenger,PSP,2006,Action,THQ  ,Tantalus Interactive  ,5.7,,0.55,0.21,,0.16,0.92
4056,Balloon Fight,NES,1986,Platform,Nintendo  ,Nintendo R&D1  ,,,0.39,0.09,0.43,0.01,0.92
4057,Knockout Kings 2000,N64,1999,Fighting,EA Sports  ,Black Ops Entertainment  ,,,0.63,0.27,,0.02,0.92
4058,Far Cry 3,PC,2012,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,0.22,0.64,,0.06,0.92
4059,SSX,PS3,2012,Sports,EA Sports  ,EA Canada  ,,,0.35,0.42,0.02,0.13,0.92
4060,WWE SmackDown vs. Raw 2009,X360,2008,Fighting,THQ  ,Yuke's Media Creations  ,7.8,,0.58,0.26,,0.08,0.92
4061,Xenoblade Chronicles,Wii,2012,Role-Playing,Nintendo  ,Monolith Soft  ,9.3,,0.43,0.25,0.16,0.07,0.92
4062,Crysis 3,X360,2013,Shooter,Electronic Arts  ,Crytek  ,7.6,,0.51,0.32,0.01,0.08,0.92
4063,Killzone: Mercenary,PSV,2013,Misc,Sony Computer Entertainment America  ,Guerrilla Games  ,7.4,,0.2,0.47,0.04,0.2,0.92
4064,Farming Simulator 2015,PC,2014,Simulation,Focus Home Interactive  ,Giants Software  ,,,0.09,0.94,,0.07,1.1
4065,Sonic Riders,GC,2006,Racing,Sega  ,Sonic Team  ,,,0.71,0.18,,0.03,0.92
4066,Starsky & Hutch,PS2,2003,Racing,Gotham Games  ,Minds-Eye Productions  ,6.0,,0.45,0.35,,0.12,0.92
4067,Tobal No.1,PS,1996,Fighting,Sony Computer Entertainment  ,DreamFactory  ,7.7,,0.12,0.08,0.66,0.06,0.92
4068,Blue Dragon,X360,2007,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Artoon  ,7.7,,0.3,0.33,0.21,0.08,0.92
4069,BUZZ! Quiz World,PS3,2009,Misc,Sony Computer Entertainment  ,Magenta Software  ,7.8,,0.16,0.58,,0.18,0.92
4070,Kung Fu Panda,Wii,2008,Platform,Activision  ,XPEC  ,,,0.5,0.32,,0.09,0.92
4071,EA Sports Grand Slam Tennis,Wii,2009,Sports,EA Sports  ,EA Vancouver  ,7.9,,0.28,0.51,0.02,0.11,0.92
4072,Dynasty Warriors 7,PS3,2011,Action,Tecmo Koei  ,Omega Force  ,5.8,,0.25,0.14,0.46,0.06,0.91
4073,Portal Knights,PC,2016,Role-Playing,505 Games  ,Keen Games  ,,,,,,,
4074,Street Hoops,PS2,2002,Sports,Activision  ,Black Ops Entertainment  ,,,0.45,0.35,,0.12,0.91
4075,Crysis 3,PS3,2013,Shooter,Electronic Arts  ,Crytek  ,8.2,,0.26,0.48,0.03,0.14,0.91
4076,Knockout Kings 2002,PS2,2002,Sports,EA Sports  ,Black Ops Entertainment  ,,,0.45,0.35,,0.12,0.91
4077,Tom Clancy's EndWar,X360,2008,Strategy,Ubisoft  ,Ubisoft Shanghai  ,8.0,,0.58,0.24,0.01,0.09,0.91
4078,Tokyo Xtreme Racer 3,PS2,2003,Racing,Crave Entertainment  ,Genki  ,,,0.35,0.27,0.21,0.09,0.91
4079,Sonic Riders: Zero Gravity,Wii,2008,Racing,Sega  ,Sonic Team  ,5.8,,0.48,0.32,0.02,0.09,0.91
4080,Colin McRae Rally 2.0,PS,2000,Racing,Codemasters  ,Codemasters  ,8.3,,0.02,0.8,0.02,0.07,0.91
4081,Glover,N64,1998,Platform,Hasbro Interactive  ,Interactive Studios Ltd.  ,,,0.72,0.17,,0.01,0.91
4082,LEGO Pirates of the Caribbean: The Video Game,DS,2011,Action,Disney Interactive Studios  ,Traveller's Tales  ,6.8,,0.34,0.47,,0.1,0.91
4083,Namco Museum,XB,2002,Misc,Namco  ,Mass Media  ,,,0.77,0.11,,0.04,0.91
4084,AMF Bowling Pinbusters!,Wii,2007,Sports,Mud Duck Productions  ,Atomic Planet Entertainment  ,,,0.84,0.0,,0.07,0.91
4085,Skylanders: Trap Team,X360,2014,Platform,Activision  ,Toys for Bob  ,,,0.55,0.27,,0.08,0.91
4086,Super Momotarou Dentetsu III,SNES,1994,Simulation,Hudson Soft  ,Hudson Soft  ,,,,,0.91,0.0,0.91
4087,Sonic Mega Collection Plus,XB,2004,Misc,Sega  ,Sonic Team  ,,,0.61,0.26,,0.04,0.91
4088,Operation Flashpoint: Dragon Rising,PS3,2009,Shooter,Codemasters  ,Codemasters  ,7.3,,0.23,0.46,0.05,0.17,0.91
4089,Spelunky,PC,2008,Platform,"Mossmouth, LLC  ","Mossmouth, LLC  ",,,,,,,
4090,Mx vs. ATV Reflex,PS3,2009,Racing,THQ  ,Rainbow Studios  ,,,0.52,0.26,,0.13,0.91
4091,Assassin's Creed,PC,2008,Adventure,Ubisoft  ,Ubisoft Montreal  ,7.6,,0.01,0.84,,0.06,0.91
4092,Tiger Woods PGA Tour 2002,PS2,2002,Sports,EA Sports  ,EA Sports  ,,,0.44,0.35,,0.12,0.9
4093,The Witcher 2: Assassins of Kings,X360,2012,Role-Playing,Warner Bros. Interactive  ,CD Projekt Red Studio  ,,,0.48,0.33,0.02,0.08,0.9
4094,Homefront,PS3,2011,Shooter,THQ  ,Kaos Studios  ,6.6,,0.32,0.4,0.04,0.15,0.9
4095,Lost Odyssey,X360,2008,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Feelplus Inc.  ,7.5,9.3,0.45,0.26,0.11,0.08,0.9
4096,DJ Hero,PS3,2009,Misc,Activision  ,FreeStyleGames  ,8.5,,0.42,0.34,,0.15,0.9
4097,Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision  ,Vicarious Visions  ,7.4,,0.68,0.15,,0.08,0.9
4098,Cars 2,Wii,2011,Racing,Disney Interactive Studios  ,Avalanche Software  ,8.0,,0.43,0.38,,0.1,0.9
4099,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,1996,Racing,ASCII Entertainment  ,KID Corporation  ,,,,,0.9,,0.9
4100,MLB 2005,PS2,2004,Sports,Sony Computer Entertainment  ,989 Sports  ,,,0.44,0.35,,0.12,0.9
4101,Burnout Revenge,PS2,2005,Racing,Electronic Arts  ,Criterion Games  ,9.0,,0.75,0.03,,0.12,0.9
4102,SOCOM 4: U.S. Navy SEALs,PS3,2011,Shooter,Sony Computer Entertainment  ,Zipper Interactive  ,7.0,,0.66,0.12,0.04,0.09,0.9
4103,James Cameron's Avatar: The Game,PS3,2009,Action,Ubisoft  ,Ubisoft Montreal  ,5.8,,0.32,0.43,,0.15,0.9
4104,Killzone: Liberation,PSP,2006,Shooter,Sony Computer Entertainment  ,Guerrilla Games  ,7.8,,0.44,0.28,,0.19,0.9
4105,The Biggest Loser: Ultimate Workout,X360,2010,Sports,THQ  ,Blitz Games  ,8.0,,0.73,0.1,,0.07,0.9
4106,3Xtreme,PS,1999,Action,989 Studios  ,Unknown  ,2.9,,0.5,0.34,,0.06,0.9
4107,Hot Shots Tennis,PS2,2007,Sports,Sony Computer Entertainment  ,Clap Hanz  ,,,0.17,0.13,0.55,0.05,0.9
4108,Far Cry 4,X360,2014,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,0.45,0.37,,0.08,0.9
4109,Resistance: Retribution,PSP,2009,Shooter,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.0,7.6,0.27,0.36,0.05,0.22,0.9
4110,Call of Juarez: Bound in Blood,All,2009,Shooter,Ubisoft  ,Techland  ,,,,,,,
4111,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012,Role-Playing,Square Enix  ,Square Enix  ,,,,,0.96,,0.96
4112,Legend of Grimrock,PC,2012,Role-Playing,Almost Human  ,Almost Human Games  ,,,,,,,
4113,Mario & Sonic at the Tokyo 2020 Olympic Games,NS,2019,Sports,Sega  ,Sega  ,,,,,,,
4114,NFL Quarterback Club 98,N64,1997,Sports,Acclaim Entertainment  ,Iguana Entertainment  ,,,1.01,0.05,,0.01,1.06
4115,Ni no Kuni II: Revenant Kingdom,All,2018,Role-Playing,Bandai Namco Entertainment  ,Level 5  ,,,,,,,
4116,Persona 4 Golden,PC,2020,Role-Playing,Sega  ,Atlus  ,,,,,,,
4117,RalliSport Challenge,XB,2002,Racing,Microsoft  ,Digital Illusions  ,,,0.39,0.16,,0.02,0.57
4118,Syphon Filter,PS,1999,Shooter,989 Studios  ,Eidetic  ,9.2,,2.03,0.72,0.02,0.11,2.88
4119,Final Fantasy X / X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix  ,Square Enix  ,9.3,,0.34,0.36,0.07,0.14,0.9
4120,Sonic Heroes,XB,2004,Platform,Sega  ,Sonic Team  ,,,0.41,0.43,0.01,0.05,0.9
4121,Madden NFL 99,N64,1998,Sports,EA Sports  ,EA Tiburon  ,,,0.84,0.05,,0.01,0.9
4122,Spider-Man 3,PS2,2007,Platform,Activision  ,Vicarious Visions  ,4.4,,0.74,0.03,0.01,0.12,0.9
4123,James Bond 007: Agent Under Fire,XB,2002,Shooter,Electronic Arts  ,EA Redwood Shores  ,,,0.65,0.22,,0.03,0.9
4124,Reus,PC,2013,Misc,Abbey Games  ,Unknown  ,,,,,,,
4125,X-Men Legends,XB,2004,Role-Playing,Activision  ,Raven Software  ,8.2,,0.62,0.24,,0.04,0.9
4126,NBA Live 2005,XB,2004,Sports,EA Sports  ,EA Canada  ,,,0.81,0.05,,0.04,0.9
4127,LEGO Indiana Jones 2: The Adventure Continues,PS3,2009,Adventure,LucasArts  ,Traveller's Tales  ,,,0.47,0.3,,0.13,0.9
4128,Harry Potter: Quidditch World Cup,PS2,2003,Sports,Electronic Arts  ,Electronic Arts  ,,,0.44,0.34,,0.11,0.9
4129,Buzz! Master Quiz,PSP,2008,Misc,Sony Computer Entertainment  ,Relentless Software  ,7.0,,0.22,0.44,,0.24,0.9
4130,Madagascar,GBA,2005,Platform,Activision  ,Vicarious Visions  ,5.5,,0.62,0.24,,0.03,0.89
4131,God of War Saga,PS3,2012,Action,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,,,0.74,,,0.15,0.89
4132,Injustice 2,XOne,2017,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.65,0.16,,0.09,0.89
4133,Blitz: The League,PS2,2005,Sports,Midway Games  ,Midway Games  ,7.8,,0.74,0.03,,0.12,0.89
4134,Minecraft: Story Mode,PS3,2015,Adventure,Mojang  ,Telltale Games  ,,,0.32,0.43,,0.15,0.89
4135,TouchMaster 2,DS,2008,Puzzle,Midway Games  ,Midway Studios San Diego  ,,,0.3,0.49,,0.1,0.89
4136,Pure,PS3,2008,Racing,Disney Interactive Studios  ,Black Rock Studio  ,7.0,,0.42,0.33,0.0,0.14,0.89
4137,Ni no Kuni II: Revenant Kingdom,PS4,2018,Role-Playing,Namco Bandai Games  ,Level 5  ,8.7,,0.33,0.31,0.12,0.13,0.89
4138,Tiger Woods PGA Tour 06,PS2,2005,Sports,EA Sports  ,EA Sports  ,,,0.74,0.03,,0.12,0.89
4139,Classic NES Series: The Legend of Zelda,GBA,2004,Adventure,Nintendo  ,Nintendo  ,,,0.46,0.17,0.24,0.02,0.89
4140,Fire Emblem: The Sacred Stones,GBA,2005,Strategy,Nintendo  ,Intelligent Systems  ,8.4,,0.42,0.16,0.3,0.02,0.89
4141,Rhythm Heaven Fever,Wii,2012,Music,Nintendo  ,Nintendo / TNX  ,,,0.11,,0.77,0.01,0.89
4142,Pokémon Card GB2: GRdan Sanjou,GB,2001,Strategy,Nintendo  ,Hudson Soft  ,,,,,0.89,,0.89
4143,Metal Gear Solid V: Ground Zeroes,PC,2014,Action-Adventure,Konami Digital Entertainment  ,Kojima Productions  ,8.5,,,0.01,,0.0,0.01
4144,Finding Nemo,GC,2003,Action,THQ  ,Traveller's Tales  ,,,0.69,0.18,,0.02,0.89
4145,Tiger Woods PGA Tour 12: The Masters,PS3,2011,Sports,EA Sports  ,EA Tiburon  ,,,0.52,0.25,,0.11,0.89
4146,Dissidia 012: Duodecim Final Fantasy,PSP,2011,Fighting,Square Enix  ,Square Enix  ,8.3,,0.21,0.13,0.46,0.09,0.89
4147,NFL 2K2,PS2,2001,Sports,Sega  ,Visual Concepts  ,,,0.44,0.34,,0.11,0.89
4148,Resident Evil: Revelations,3DS,2012,Action,Capcom  ,Capcom  ,7.8,,0.3,0.23,0.3,0.05,0.89
4149,Call of Duty: World at War,DS,2008,Shooter,Activision  ,n-Space  ,7.4,,0.56,0.25,,0.08,0.89
4150,CSI: Hard Evidence,Wii,2008,Adventure,Ubisoft  ,Telltale Games  ,,,0.36,0.43,,0.1,0.89
4151,The Tomb Raider Trilogy,PS3,2011,Action,Square Enix  ,Crystal Dynamics  ,8.5,,0.27,0.48,,0.14,0.89
4152,Assassin's Creed III,PC,2012,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.6,,0.28,0.54,,0.07,0.89
4153,Fortnite,PS4,2017,Action,Gearbox Software  ,Epic Games  ,,,0.42,0.32,,0.15,0.89
4154,Fossil Fighters,DS,2009,Role-Playing,Nintendo  ,RED Entertainment  ,6.9,,0.83,,,0.06,0.89
4155,FIFA Soccer 09 All-Play,Wii,2008,Sports,Electronic Arts  ,EA Canada  ,,,0.28,0.52,0.0,0.09,0.89
4156,Samba De Amigo,Wii,2008,Misc,Sega  ,Gearbox Software  ,6.7,,0.41,0.37,0.01,0.09,0.89
4157,MLB 2001,PS,2000,Sports,Sony Computer Entertainment  ,989 Sports  ,,,0.49,0.34,,0.06,0.89
4158,Duke Nukem Forever,PC,2011,Shooter,2K Games  ,Gearbox Software  ,4.6,,0.18,0.17,,0.05,0.4
4159,The Simpsons Game,PS3,2007,Platform,Electronic Arts  ,EA Redwood Shores  ,7.5,,0.38,0.36,,0.14,0.89
4160,SingStar Anthems,PS2,2006,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.68,,0.2,0.89
4161,Seiken Densetsu 3,SNES,1995,Role-Playing,Square  ,SquareSoft  ,,,,,0.89,0.0,0.89
4162,Mega Man 8 Anniversary Collector's Edition,PS,1997,Platform,Capcom  ,Capcom  ,,,0.44,0.3,0.09,0.06,0.88
4163,Buzz! Quiz TV,PS3,2008,Misc,Sony Computer Entertainment  ,Relentless Software  ,7.9,,0.28,0.47,,0.13,0.88
4164,Tales of the Abyss,All,2006,Role-Playing,Namco Bandai Games  ,Namco Tales Studio  ,,,,,,,
4165,F1 2010,X360,2010,Racing,Codemasters  ,Codemasters Birmingham  ,8.4,,0.18,0.59,0.01,0.1,0.88
4166,Call of Juarez: Bound in Blood,PS3,2009,Shooter,Ubisoft  ,Techland  ,7.7,,0.35,0.38,0.01,0.15,0.88
4167,The Lord of the Rings: War in the North,X360,2011,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,6.6,,0.55,0.24,0.0,0.08,0.88
4168,Star Wars: The Force Unleashed,DS,2008,Action,LucasArts  ,n-Space  ,,,0.5,0.29,0.0,0.09,0.88
4169,Call of Duty: Modern Warfare 2,PC,2009,Shooter,Activision  ,Infinity Ward  ,9.0,,0.01,0.79,,0.08,0.88
4170,LittleBigPlanet Karting,PS3,2012,Racing,Sony Computer Entertainment  ,United Front Games  ,,,0.42,0.31,0.01,0.14,0.88
4171,Monster 4x4: World Circuit,Wii,2006,Racing,Ubisoft  ,Ubisoft Montreal  ,,,0.8,0.0,0.01,0.07,0.88
4172,NBA 2K6,PS2,2005,Action,2K Sports  ,Unknown  ,,,0.43,0.34,,0.11,0.88
4173,Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,Sega  ,BioWare Corp.  ,7.3,,0.5,0.29,0.01,0.08,0.88
4174,Buzz! The Mega Quiz,PS2,2007,Misc,Sony Computer Entertainment  ,Relentless Software  ,,,0.32,0.06,,0.5,0.88
4175,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996,Shooter,LucasArts  ,Factor 5  ,,,0.49,0.33,,0.06,0.88
4176,Rock Band 3,X360,2010,Misc,MTV Games  ,Harmonix Music Systems  ,9.4,,0.73,0.09,,0.06,0.88
4177,F1 2009,Wii,2009,Racing,Codemasters  ,Sumo Digital  ,6.8,,0.15,0.62,,0.11,0.88
4178,LEGO Harry Potter Collection,PS4,2016,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.07,0.68,,0.13,0.88
4179,WWE SmackDown vs. Raw 2011,X360,2010,Fighting,THQ  ,JAKKS Pacific  ,7.1,,0.44,0.35,0.0,0.08,0.88
4180,ESPN NHL 2K5,PS2,2004,Sports,Sega  ,Kush Games  ,,,0.43,0.33,,0.11,0.88
4181,Galactic Civilizations,Series,2003,Strategy,Strategy First  ,Stardock  ,,,,,,,
4182,Madden NFL 08,Wii,2007,Sports,EA Sports  ,EA Tiburon  ,,,0.8,0.0,,0.07,0.88
4183,Metal Gear Ac!d,PSP,2005,Strategy,Konami  ,Konami  ,7.4,,0.32,0.26,0.12,0.17,0.87
4184,Crimson Skies: High Road to Revenge,XB,2003,Simulation,Microsoft Game Studios  ,FASA Studio  ,,,0.65,0.19,,0.03,0.87
4185,Spec Ops: Ranger Elite,PS,2001,Shooter,Take-Two Interactive  ,Runecraft  ,,,0.49,0.33,,0.06,0.87
4186,Gex,PS,1995,Platform,Crystal Dynamics  ,Crystal Dynamics  ,,,0.49,0.33,,0.06,0.87
4187,Minecraft: Story Mode,PS4,2015,Adventure,Mojang  ,Telltale Games  ,,,0.31,0.42,,0.14,0.87
4188,Peppa Pig: The Game,DS,2008,Misc,Pinnacle  ,Asylum Entertainment  ,,,,0.81,,0.06,0.87
4189,Michael Jackson: The Experience,X360,2011,Misc,Ubisoft  ,Ubisoft Montreal  ,5.6,,0.62,0.18,0.0,0.07,0.87
4190,Derby Stallion II,SNES,1994,Sports,ASCII Entertainment  ,ASCII Entertainment  ,,,,,0.87,0.0,0.87
4191,Tom Clancy's Ghost Recon: Island Thunder,XB,2003,Shooter,Ubisoft  ,Red Storm Entertainment  ,,,0.61,0.24,,0.03,0.87
4192,Sleeping Dogs,X360,2012,Action-Adventure,Square Enix  ,United Front Games  ,7.9,,0.38,0.4,0.01,0.08,0.87
4193,Kingdoms of Amalur: Reckoning,X360,2012,Role-Playing,Electronic Arts  ,38 Studios  ,,,0.55,0.24,0.01,0.07,0.87
4194,LEGO Dimensions,X360,2015,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.49,0.31,,0.08,0.87
4195,Need for Speed: V-Rally,PS,1997,Racing,Electronic Arts  ,Infogrames  ,,,0.43,0.29,0.09,0.06,0.87
4196,Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix  ,Jupiter Corporation  ,7.2,,0.73,0.03,,0.12,0.87
4197,Final Fantasy XIV Online,PS3,2013,MMO,Square Enix  ,Square Enix  ,,,0.39,0.09,0.28,0.11,0.87
4198,Super Bomberman R,NS,2017,Puzzle,Konami Digital Entertainment  ,HexaDrive  ,6.3,,0.31,0.32,0.19,0.06,0.87
4199,The Evil Within,PS3,2014,Misc,Bethesda Softworks  ,Tango Gameworks  ,,,0.27,0.35,0.13,0.12,0.87
4200,Paper Mario: Color Splash,WiiU,2016,Action-Adventure,Nintendo  ,Intelligent Systems  ,7.4,6.4,0.35,0.37,0.08,0.06,0.87
4201,Tony Hawk's Project 8,PS2,2006,Sports,Activision  ,Shaba Games  ,6.6,,0.72,0.03,,0.12,0.87
4202,Grand Theft Auto IV,PC,2008,Action,Rockstar Games  ,Rockstar Toronto  ,9.2,,0.01,0.8,,0.06,0.87
4203,NHL 2000,PS,1999,Sports,EA Sports  ,EA Canada  ,,,0.48,0.33,,0.06,0.87
4204,Cooking Mama: World Kitchen,Wii,2008,Simulation,Majesco  ,Cooking Mama Limited  ,,,0.51,0.27,0.01,0.08,0.87
4205,GRID,X360,2008,Racing,Codemasters  ,Codemasters  ,8.7,,0.33,0.44,0.01,0.09,0.87
4206,DiRT,X360,2007,Racing,Codemasters  ,Codemasters  ,8.4,,0.38,0.4,,0.09,0.87
4207,Red Faction: Guerrilla,X360,2009,Shooter,THQ  ,Volition Inc.  ,8.4,,0.48,0.29,0.01,0.09,0.87
4208,Fight Night Round 2,PS2,2005,Fighting,EA Sports  ,EA Sports  ,,,0.72,0.03,,0.12,0.87
4209,Mario Party: Star Rush,3DS,2016,Party,Nintendo  ,"Nd Cube Co., Ltd.  ",6.2,,0.25,0.37,0.2,0.05,0.87
4210,Conflict: Desert Storm,XB,2002,Shooter,Gotham Games  ,Pivotal Games  ,,,0.48,0.37,,0.02,0.87
